,ensembl_gene_id,ensembl_gene_id_version,ensembl_peptide_id,ensembl_peptide_id_version,description,chromosome_name,start_position,end_position,strand,band,external_gene_name,external_gene_source,percentage_gene_gc_content,gene_biotype,source,version,peptide_version,external_synonym,phenotype_description,source_name,p_value,DOID_match,DOID_ClassID,DOID_synonims
60,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,lobular breast carcinoma,Cancer Gene Census,,False,,
61,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,Lung adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3910,"['adenocarcinoma of lung', 'nonsmall cell adenocarcinoma', 'bronchogenic lung adenocarcinoma', 'lung adenocarcinoma']"
62,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,Lung carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3905,"['carcinoma of lung', 'cancer of lung', 'lung carcinoma']"
63,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,lymphoid neoplasm,Cancer Gene Census,,False,,
64,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,Melanoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_1909,"['malignant melanoma', 'Naevocarcinoma', 'melanoma']"
65,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,pancreatic carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_4905,"['exocrine cancer', 'Pancreatic carcinoma, familial', 'carcinoma of pancreas', 'Exocrine pancreas carcinoma', 'pancreatic carcinoma']"
66,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,pancreatic ductal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3498,"['ductal adenocarcinoma of the pancreas', 'pancreatic ductal adenocarcinoma']"
67,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,pancreatic neuroendocrine tumor,Cancer Gene Census,,False,,
68,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,prostate adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_2526,"['nan', 'prostate adenocarcinoma']"
69,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,prostate carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_10286,"['carcinoma of prostate', 'cancer of prostate', 'prostate carcinoma']"
70,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,rectal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_1996,"['Rectal adenocarcinoma', 'rectum adenocarcinoma']"
71,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,skin carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3451,"['carcinoma of skin', 'skin carcinoma']"
72,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,Small cell lung carcinoma,Cancer Gene Census,,False,,
73,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,soft tissue sarcoma,Cancer Gene Census,,False,,
74,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,squamous cell lung carcinoma,Cancer Gene Census,,False,,
75,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GPP34,thyroid carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3963,"['head and neck cancer, Thyroid', 'Thyroid carcinoma', 'thyroid gland carcinoma']"
76,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Endometrial Endometrioid Adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_2870,"['endometrioid carcinoma of Endometrium', 'endometrioid adenomas and carcinomas', 'endometrioid adenoma or carcinoma', 'endometrial endometrioid adenocarcinoma with squamous differentiation', 'endometrial endometrioid adenocarcinoma', 'endometrial adenoacanthoma', 'adenocarcinoma of uterus', 'adenocarcinoma of the Endometrium', 'adenocarcinoma of endometrium', 'endometrial adenocarcinoma']"
77,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Hepatobiliary Neoplasm,Cancer Gene Census,,False,,
78,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,ND,Cancer Gene Census,,False,,
79,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Ovarian Endometrioid Adenocarcinoma with Squamous Differentiation,Cancer Gene Census,,False,,
80,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Uterine Carcinosarcoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_6171,"['mixed mullerian sarcoma of uterus', 'uterine carcinosarcoma']"
81,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Acute myeloid leukemia,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_9119,"['acute myeloid leukaemia', 'acute myelogenous leukemia', 'acute myelogenous leukaemia', 'acute myeloblastic leukemia', 'acute myeloblastic leukaemia', 'Leukemia, Myelocytic, acute', 'AML - acute Myeloid Leukemia', 'acute myeloid leukemia']"
82,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Anaplastic astrocytoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3078,"['grade III astrocytoma', 'grade III Astrocytic tumor', 'anaplastic astrocytoma']"
83,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,bile duct carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_4897,"['nan', 'bile duct carcinoma']"
84,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,bladder transitional cell carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_4006,"['urothelial bladder carcinoma', 'urinary bladder urothelial carcinoma', 'transitional cell carcinoma of bladder', 'bladder transitional cell carcinoma', 'bladder urothelial carcinoma']"
85,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,brain glioblastoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3073,"['brain Glioblastoma', 'Glioblastoma multiforme of brain', 'brain glioblastoma multiforme']"
86,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Breast carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3459,"['carcinoma of breast', 'Mammary carcinoma', 'breast carcinoma']"
87,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,breast ductal adenocarcinoma,Cancer Gene Census,,False,,
88,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,cecum adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3039,"['Cecal adenocarcinoma', 'cecum adenocarcinoma']"
89,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,cervical squamous cell carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3744,"['squamous cell carcinoma of the Cervix Uteri', 'squamous cell carcinoma of cervix', 'cervical squamous cell carcinoma']"
90,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Chronic lymphocytic leukemia,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_1040,"['B-cell chronic lymphoid leukemia', 'lymphoplasmacytic leukemia', 'lymphoplasmacytic leukaemia', 'chronic lymphocytic leukaemia', 'chronic lymphatic leukemia', 'chronic lymphatic leukaemia', 'CLL', 'B-cell chronic lymphocytic leukemia', 'B-cell chronic lymphocytic leukaemia', 'chronic lymphocytic leukemia']"
91,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Clear cell renal carcinoma,Cancer Gene Census,,False,,
92,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,colon adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_234,"['adenocarcinoma of the colon', 'adenocarcinoma of colon', 'Colonic adenocarcinoma', 'colon adenocarcinoma']"
93,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,colorectal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_0050861,"['nan', 'colorectal adenocarcinoma']"
94,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,gastric adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3717,"['stomach adenocarcinoma', 'adenocarcinoma of stomach', 'gastric adenocarcinoma']"
95,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,head and neck squamous cell carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_5520,"['squamous cell carcinomas of head and neck', 'squamous cell carcinoma of the head and neck', 'carcinoma of the head and neck', 'head and neck squamous cell carcinoma']"
96,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Hepatocellular Carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_684,"['Hepatoma', 'hepatocellular carcinoma']"
97,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,kidney neoplasm,Cancer Gene Census,,False,,
98,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,lobular breast carcinoma,Cancer Gene Census,,False,,
99,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Lung adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3910,"['adenocarcinoma of lung', 'nonsmall cell adenocarcinoma', 'bronchogenic lung adenocarcinoma', 'lung adenocarcinoma']"
100,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Lung carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3905,"['carcinoma of lung', 'cancer of lung', 'lung carcinoma']"
101,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,lymphoid neoplasm,Cancer Gene Census,,False,,
102,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Melanoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_1909,"['malignant melanoma', 'Naevocarcinoma', 'melanoma']"
103,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,pancreatic carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_4905,"['exocrine cancer', 'Pancreatic carcinoma, familial', 'carcinoma of pancreas', 'Exocrine pancreas carcinoma', 'pancreatic carcinoma']"
104,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,pancreatic ductal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3498,"['ductal adenocarcinoma of the pancreas', 'pancreatic ductal adenocarcinoma']"
105,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,pancreatic neuroendocrine tumor,Cancer Gene Census,,False,,
106,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,prostate adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_2526,"['nan', 'prostate adenocarcinoma']"
107,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,prostate carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_10286,"['carcinoma of prostate', 'cancer of prostate', 'prostate carcinoma']"
108,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,rectal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_1996,"['Rectal adenocarcinoma', 'rectum adenocarcinoma']"
109,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,skin carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3451,"['carcinoma of skin', 'skin carcinoma']"
110,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,Small cell lung carcinoma,Cancer Gene Census,,False,,
111,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,soft tissue sarcoma,Cancer Gene Census,,False,,
112,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,squamous cell lung carcinoma,Cancer Gene Census,,False,,
113,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,MIDAS,thyroid carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3963,"['head and neck cancer, Thyroid', 'Thyroid carcinoma', 'thyroid gland carcinoma']"
114,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Endometrial Endometrioid Adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_2870,"['endometrioid carcinoma of Endometrium', 'endometrioid adenomas and carcinomas', 'endometrioid adenoma or carcinoma', 'endometrial endometrioid adenocarcinoma with squamous differentiation', 'endometrial endometrioid adenocarcinoma', 'endometrial adenoacanthoma', 'adenocarcinoma of uterus', 'adenocarcinoma of the Endometrium', 'adenocarcinoma of endometrium', 'endometrial adenocarcinoma']"
115,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Hepatobiliary Neoplasm,Cancer Gene Census,,False,,
116,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,ND,Cancer Gene Census,,False,,
117,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Ovarian Endometrioid Adenocarcinoma with Squamous Differentiation,Cancer Gene Census,,False,,
118,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Uterine Carcinosarcoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_6171,"['mixed mullerian sarcoma of uterus', 'uterine carcinosarcoma']"
119,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Acute myeloid leukemia,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_9119,"['acute myeloid leukaemia', 'acute myelogenous leukemia', 'acute myelogenous leukaemia', 'acute myeloblastic leukemia', 'acute myeloblastic leukaemia', 'Leukemia, Myelocytic, acute', 'AML - acute Myeloid Leukemia', 'acute myeloid leukemia']"
120,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Anaplastic astrocytoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3078,"['grade III astrocytoma', 'grade III Astrocytic tumor', 'anaplastic astrocytoma']"
121,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,bile duct carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_4897,"['nan', 'bile duct carcinoma']"
